"rental_id","customer_id","payment_id","staff_id","amount","film_id","store_id","rental_date","return_date"
4583,365,26284,1,1.99,901,2,2005-07-08 06:09:44.000,2005-07-12 03:44:44.000
6604,365,26285,1,4.99,179,1,2005-07-12 07:57:45.000,2005-07-16 05:41:45.000
7488,365,26286,1,7.99,121,1,2005-07-27 19:36:15.000,2005-08-05 14:14:15.000
7634,365,26287,2,4.99,980,1,2005-07-28 01:07:01.000,2005-07-31 05:00:01.000
8168,365,26288,1,4.99,248,2,2005-07-28 21:28:32.000,2005-07-30 02:10:32.000
8782,365,26289,2,4.99,957,1,2005-07-29 20:29:34.000,2005-08-04 02:19:34.000
8856,365,26290,1,3.99,646,1,2005-07-29 23:42:00.000,2005-08-07 03:00:00.000
9122,365,26291,1,2.99,136,1,2005-07-30 09:36:52.000,2005-08-05 13:20:52.000
9184,365,26292,2,4.99,10,2,2005-07-30 12:10:19.000,2005-08-01 07:35:19.000
9540,365,26293,2,2.99,476,1,2005-07-31 01:40:06.000,2005-08-01 01:09:06.000
3632,366,26294,2,4.99,567,1,2005-07-06 06:38:21.000,2005-07-11 03:19:21.000
3834,366,26295,1,2.99,658,2,2005-07-06 16:19:56.000,2005-07-13 11:38:56.000
4276,366,26296,2,2.99,49,2,2005-07-07 14:50:59.000,2005-07-09 15:42:59.000
4569,366,26297,1,5.99,643,2,2005-07-08 05:30:51.000,2005-07-14 04:14:51.000
5364,366,26298,2,0.99,602,2,2005-07-09 18:24:48.000,2005-07-10 12:30:48.000
6112,366,26299,1,6.99,289,1,2005-07-11 07:28:05.000,2005-07-18 07:29:05.000
6366,366,26300,1,4.99,869,2,2005-07-11 21:18:16.000,2005-07-17 00:21:16.000
6533,366,26301,2,6.99,843,2,2005-07-12 04:39:38.000,2005-07-18 05:29:38.000
6738,366,26302,2,5.99,266,2,2005-07-12 14:17:55.000,2005-07-21 10:11:55.000
6842,366,26303,1,0.99,741,1,2005-07-12 19:07:55.000,2005-07-19 22:47:55.000
6971,366,26304,2,4.99,765,1,2005-07-27 00:26:17.000,2005-08-01 03:59:17.000
7344,366,26305,1,1.99,374,1,2005-07-27 14:29:28.000,2005-07-31 15:36:28.000
7562,366,26306,1,2.99,966,1,2005-07-27 22:25:15.000,2005-08-01 01:21:15.000
7602,366,26307,2,4.99,553,2,2005-07-27 23:48:35.000,2005-08-04 17:58:35.000
7805,366,26308,1,6.99,704,2,2005-07-28 07:56:41.000,2005-08-04 06:53:41.000
8169,366,26309,2,4.99,890,2,2005-07-28 21:29:46.000,2005-08-06 22:29:46.000
8260,366,26310,2,1.99,924,1,2005-07-29 01:11:00.000,2005-08-06 00:36:00.000
8928,366,26311,2,2.99,154,2,2005-07-30 02:18:19.000,2005-08-05 00:49:19.000
9316,366,26312,1,6.99,964,1,2005-07-30 17:11:58.000,2005-08-05 14:36:58.000
10198,366,26313,1,2.99,286,2,2005-08-01 00:36:15.000,2005-08-07 06:18:15.000
4251,367,26314,1,8.99,774,1,2005-07-07 14:11:55.000,2005-07-16 14:01:55.000
5490,367,26315,2,4.99,668,1,2005-07-10 00:09:11.000,2005-07-14 21:23:11.000
5538,367,26316,2,4.99,459,2,2005-07-10 02:39:40.000,2005-07-12 01:39:40.000
5839,367,26317,2,2.99,56,2,2005-07-10 17:08:30.000,2005-07-13 21:21:30.000
6228,367,26318,2,2.99,494,1,2005-07-11 13:58:36.000,2005-07-17 19:03:36.000
6716,367,26319,1,0.99,610,2,2005-07-12 13:34:58.000,2005-07-19 15:09:58.000
6835,367,26320,2,5.99,316,2,2005-07-12 18:58:03.000,2005-07-18 00:41:03.000
8490,367,26321,2,0.99,423,1,2005-07-29 08:59:25.000,2005-08-05 14:02:25.000
9030,367,26322,1,3.99,484,1,2005-07-30 06:05:38.000,2005-08-03 00:19:38.000
9430,367,26323,1,4.99,334,2,2005-07-30 21:20:13.000,2005-08-04 21:45:13.000
9912,367,26324,1,4.99,686,1,2005-07-31 14:49:04.000,2005-08-03 15:40:04.000
3608,368,26325,2,4.99,680,2,2005-07-06 05:35:39.000,2005-07-10 07:46:39.000
4066,368,26326,2,0.99,430,2,2005-07-07 04:34:09.000,2005-07-10 23:54:09.000
4584,368,26327,1,0.99,504,1,2005-07-08 06:11:02.000,2005-07-11 05:14:02.000
4913,368,26328,2,8.99,219,1,2005-07-08 21:27:48.000,2005-07-18 02:51:48.000
6124,368,26329,1,4.99,439,2,2005-07-11 08:02:32.000,2005-07-12 05:58:32.000
6154,368,26330,1,5.99,596,2,2005-07-11 09:32:19.000,2005-07-16 15:10:19.000
6681,368,26331,1,2.99,188,1,2005-07-12 12:04:12.000,2005-07-19 11:01:12.000
7571,368,26332,2,4.99,843,1,2005-07-27 22:43:42.000,2005-07-30 22:17:42.000
8045,368,26333,1,0.99,751,2,2005-07-28 16:49:38.000,2005-08-03 15:42:38.000
8226,368,26334,2,2.99,774,1,2005-07-29 00:01:04.000,2005-08-01 19:08:04.000
9400,368,26335,1,5.99,853,1,2005-07-30 20:15:58.000,2005-08-03 21:21:58.000
9833,368,26336,1,6.99,922,2,2005-07-31 12:05:01.000,2005-08-09 09:25:01.000
3490,369,26337,1,6.99,667,1,2005-07-05 23:37:13.000,2005-07-12 22:07:13.000
3903,369,26338,2,2.99,789,2,2005-07-06 19:27:32.000,2005-07-08 23:27:32.000
4859,369,26339,2,4.99,421,2,2005-07-08 18:54:04.000,2005-07-13 13:04:04.000
5043,369,26340,1,1.99,652,1,2005-07-09 03:25:18.000,2005-07-13 00:57:18.000
5496,369,26341,2,7.99,698,1,2005-07-10 00:20:23.000,2005-07-18 21:10:23.000
5561,369,26342,2,2.99,234,1,2005-07-10 03:15:24.000,2005-07-15 06:46:24.000
8236,369,26343,1,2.99,414,1,2005-07-29 00:27:04.000,2005-07-31 05:02:04.000
8826,369,26344,2,2.99,391,1,2005-07-29 22:30:16.000,2005-07-30 19:43:16.000
9032,369,26345,2,4.99,972,2,2005-07-30 06:06:54.000,2005-08-01 05:27:54.000
9089,369,26346,1,0.99,109,2,2005-07-30 08:23:39.000,2005-07-31 06:00:39.000
9543,369,26347,2,0.99,213,1,2005-07-31 01:43:34.000,2005-08-01 06:49:34.000
9973,369,26348,1,4.99,403,1,2005-07-31 16:49:31.000,2005-08-03 22:03:31.000
4400,370,26349,2,7.99,10,1,2005-07-07 21:22:26.000,2005-07-16 00:59:26.000
6714,370,26350,2,0.99,424,1,2005-07-12 13:29:06.000,2005-07-18 16:02:06.000
6968,370,26351,1,0.99,363,1,2005-07-27 00:16:45.000,2005-07-30 23:16:45.000
7152,370,26352,2,7.99,508,2,2005-07-27 07:15:01.000,2005-08-05 04:50:01.000
7226,370,26353,1,6.99,768,1,2005-07-27 09:47:53.000,2005-08-01 08:24:53.000
7797,370,26354,2,0.99,910,2,2005-07-28 07:41:07.000,2005-07-31 04:13:07.000
8258,370,26355,2,0.99,303,1,2005-07-29 01:03:42.000,2005-08-04 22:08:42.000
10095,370,26356,2,0.99,885,1,2005-07-31 20:38:35.000,2005-08-02 02:33:35.000
4115,371,26357,2,8.99,21,1,2005-07-07 06:52:23.000,2005-07-14 06:12:23.000
4612,371,26358,1,1.99,17,1,2005-07-08 07:40:44.000,2005-07-12 03:48:44.000
5171,371,26359,1,4.99,455,1,2005-07-09 09:26:55.000,2005-07-10 10:34:55.000
5614,371,26360,2,0.99,26,2,2005-07-10 05:16:56.000,2005-07-13 02:03:56.000
6000,371,26361,1,2.99,433,1,2005-07-11 01:23:06.000,2005-07-12 04:39:06.000
6460,371,26362,1,1.99,525,1,2005-07-12 01:13:44.000,2005-07-17 04:51:44.000
6922,371,26363,1,0.99,247,1,2005-07-12 22:39:48.000,2005-07-14 18:35:48.000
7408,371,26364,1,3.99,135,2,2005-07-27 16:31:40.000,2005-07-31 11:56:40.000
8138,371,26365,1,4.99,279,1,2005-07-28 20:12:17.000,2005-08-01 15:21:17.000
9008,371,26366,1,4.99,785,2,2005-07-30 05:10:26.000,2005-07-31 08:13:26.000
9117,371,26367,1,8.99,670,2,2005-07-30 09:20:59.000,2005-08-07 08:47:59.000
9635,371,26368,1,0.99,367,2,2005-07-31 05:12:27.000,2005-08-02 00:24:27.000
5229,372,26369,1,4.99,977,2,2005-07-09 12:30:18.000,2005-07-14 15:31:18.000
5314,372,26370,1,2.99,825,1,2005-07-09 16:05:28.000,2005-07-10 18:18:28.000
5352,372,26371,1,2.99,201,1,2005-07-09 17:54:58.000,2005-07-15 16:20:58.000
5501,372,26372,1,6.99,867,1,2005-07-10 00:33:48.000,2005-07-17 02:58:48.000
5914,372,26373,2,7.99,579,1,2005-07-10 21:01:12.000,2005-07-16 18:27:12.000
6692,372,26374,2,4.99,622,2,2005-07-12 12:35:39.000,2005-07-20 11:20:39.000
7190,372,26375,1,4.99,294,1,2005-07-27 08:36:01.000,2005-07-30 08:32:01.000
7234,372,26376,2,5.99,846,2,2005-07-27 10:08:45.000,2005-07-31 13:58:45.000
7735,372,26377,2,4.99,861,2,2005-07-28 05:09:56.000,2005-07-31 23:34:56.000
8009,372,26378,2,7.99,74,2,2005-07-28 15:25:58.000,2005-08-04 10:16:58.000
8059,372,26379,1,2.99,572,2,2005-07-28 17:09:59.000,2005-07-31 15:42:59.000
8358,372,26380,1,0.99,317,2,2005-07-29 05:00:58.000,2005-08-01 02:49:58.000
8724,372,26381,1,0.99,200,1,2005-07-29 18:05:21.000,2005-08-01 15:41:21.000
8755,372,26382,1,2.99,328,2,2005-07-29 19:18:31.000,2005-07-31 19:20:31.000
8837,372,26383,2,8.99,9,1,2005-07-29 22:49:00.000,2005-08-07 21:56:00.000
9128,372,26384,1,5.99,796,2,2005-07-30 09:51:14.000,2005-08-07 06:23:14.000
3609,373,26385,2,2.99,236,2,2005-07-06 05:36:22.000,2005-07-10 05:55:22.000
3667,373,26386,2,4.99,99,1,2005-07-06 08:36:34.000,2005-07-15 04:25:34.000
4325,373,26387,1,7.99,815,1,2005-07-07 17:59:24.000,2005-07-16 17:10:24.000
5120,373,26388,1,5.99,969,1,2005-07-09 07:14:23.000,2005-07-14 04:00:23.000
6202,373,26389,1,3.99,311,2,2005-07-11 12:24:25.000,2005-07-18 08:13:25.000
6311,373,26390,2,0.99,388,2,2005-07-11 18:18:52.000,2005-07-16 17:52:52.000
6944,373,26391,1,4.99,258,2,2005-07-26 23:34:02.000,2005-08-05 01:27:02.000
7094,373,26392,1,0.99,191,1,2005-07-27 04:47:33.000,2005-07-31 04:07:33.000
7206,373,26393,2,3.99,820,2,2005-07-27 09:07:05.000,2005-07-31 03:13:05.000
7615,373,26394,1,0.99,849,1,2005-07-28 00:15:24.000,2005-07-31 02:00:24.000
8611,373,26395,1,3.99,132,2,2005-07-29 13:26:21.000,2005-08-07 18:20:21.000
9327,373,26396,2,8.99,77,1,2005-07-30 17:31:03.000,2005-08-08 19:16:03.000
9397,373,26397,1,4.99,340,1,2005-07-30 20:07:29.000,2005-08-05 00:36:29.000
9480,373,26398,2,0.99,130,2,2005-07-30 23:26:03.000,2005-08-04 21:18:03.000
9966,373,26399,1,4.99,898,2,2005-07-31 16:26:46.000,2005-08-03 14:29:46.000
10010,373,26400,1,6.99,582,2,2005-07-31 18:01:36.000,2005-08-07 20:27:36.000
10221,373,26401,1,4.99,670,1,2005-08-01 01:16:50.000,2005-08-03 05:35:50.000
3797,374,26402,1,1.99,233,2,2005-07-06 14:54:52.000,2005-07-10 09:50:52.000
5463,374,26403,1,4.99,131,1,2005-07-09 22:57:02.000,2005-07-11 03:10:02.000
5570,374,26404,1,6.99,438,1,2005-07-10 03:46:47.000,2005-07-17 09:28:47.000
5591,374,26405,2,3.99,83,2,2005-07-10 04:25:03.000,2005-07-16 04:21:03.000
5945,374,26406,2,2.99,94,1,2005-07-10 22:52:42.000,2005-07-11 21:52:42.000
6315,374,26407,2,0.99,132,1,2005-07-11 18:42:49.000,2005-07-12 23:19:49.000
7837,374,26408,2,0.99,23,1,2005-07-28 08:58:32.000,2005-07-29 14:11:32.000
8586,374,26409,2,7.99,603,2,2005-07-29 12:16:34.000,2005-08-07 06:48:34.000
9113,374,26410,2,0.99,852,1,2005-07-30 09:09:03.000,2005-07-31 03:13:03.000
9866,374,26411,1,6.99,777,1,2005-07-31 13:13:50.000,2005-08-07 15:11:50.000
3981,375,26412,1,6.99,184,2,2005-07-06 23:12:12.000,2005-07-13 01:47:12.000
4335,375,26413,2,4.99,294,2,2005-07-07 18:33:57.000,2005-07-11 13:23:57.000
5474,375,26414,2,2.99,789,1,2005-07-09 23:23:57.000,2005-07-15 03:11:57.000
7856,375,26415,1,4.99,518,2,2005-07-28 09:48:24.000,2005-07-29 09:49:24.000
8900,375,26416,2,2.99,672,1,2005-07-30 01:07:03.000,2005-08-06 04:07:03.000
3719,376,26417,2,2.99,782,1,2005-07-06 11:05:55.000,2005-07-11 08:10:55.000
4163,376,26418,1,0.99,697,2,2005-07-07 09:19:28.000,2005-07-10 06:47:28.000
4166,376,26419,2,8.99,720,1,2005-07-07 09:33:30.000,2005-07-16 06:06:30.000
4320,376,26420,1,3.99,753,2,2005-07-07 17:51:59.000,2005-07-13 18:39:59.000
4554,376,26421,1,5.99,848,1,2005-07-08 04:48:03.000,2005-07-16 04:34:03.000
4869,376,26422,1,4.99,626,2,2005-07-08 19:14:05.000,2005-07-15 22:27:05.000
5675,376,26423,1,4.99,462,1,2005-07-10 08:31:06.000,2005-07-17 11:48:06.000
6524,376,26424,1,6.99,321,1,2005-07-12 04:14:35.000,2005-07-17 03:59:35.000
6545,376,26425,1,8.99,972,1,2005-07-12 04:56:30.000,2005-07-20 05:41:30.000
6807,376,26426,2,2.99,146,1,2005-07-12 17:33:53.000,2005-07-18 16:28:53.000
8269,376,26427,1,2.99,609,2,2005-07-29 01:26:54.000,2005-08-04 22:42:54.000
8420,376,26428,1,5.99,911,1,2005-07-29 07:00:45.000,2005-08-06 02:20:45.000
9773,376,26429,1,4.99,994,1,2005-07-31 09:56:56.000,2005-08-04 09:38:56.000
9828,376,26430,1,2.99,842,1,2005-07-31 11:56:57.000,2005-08-02 17:05:57.000
9872,376,26431,1,0.99,228,2,2005-07-31 13:27:55.000,2005-08-04 14:33:55.000
3858,377,26432,1,2.99,181,2,2005-07-06 17:17:57.000,2005-07-10 23:10:57.000
4053,377,26433,2,0.99,634,2,2005-07-07 03:39:22.000,2005-07-09 22:32:22.000
4077,377,26434,1,0.99,534,1,2005-07-07 04:53:40.000,2005-07-09 09:56:40.000
4225,377,26435,1,0.99,383,1,2005-07-07 12:24:37.000,2005-07-12 06:47:37.000
6893,377,26436,2,7.99,572,2,2005-07-12 21:20:11.000,2005-07-21 18:55:11.000
7697,377,26437,1,1.99,864,1,2005-07-28 03:43:45.000,2005-08-03 07:55:45.000
8018,377,26438,2,10.99,897,2,2005-07-28 15:36:48.000,2005-08-06 20:04:48.000
8916,377,26439,2,4.99,843,2,2005-07-30 01:42:21.000,2005-08-03 05:28:21.000
9461,377,26440,2,3.99,366,2,2005-07-30 22:29:13.000,2005-08-05 20:55:13.000
9564,377,26441,1,0.99,85,2,2005-07-31 02:31:37.000,2005-08-03 22:57:37.000
10013,377,26442,1,4.99,514,2,2005-07-31 18:08:21.000,2005-08-08 13:22:21.000
10183,377,26443,1,8.99,941,1,2005-08-01 00:08:01.000,2005-08-09 20:41:01.000
3759,378,26444,1,4.99,905,1,2005-07-06 12:46:38.000,2005-07-10 11:31:38.000
4755,378,26445,2,0.99,143,1,2005-07-08 14:23:41.000,2005-07-10 19:35:41.000
5578,378,26446,1,1.99,992,2,2005-07-10 04:00:31.000,2005-07-16 08:06:31.000
6233,378,26447,2,1.99,816,1,2005-07-11 14:10:47.000,2005-07-15 15:13:47.000
7888,378,26448,1,0.99,119,1,2005-07-28 10:40:24.000,2005-08-01 16:18:24.000
8740,378,26449,2,2.99,828,2,2005-07-29 18:41:31.000,2005-08-01 18:38:31.000
9668,378,26450,2,3.99,360,1,2005-07-31 06:31:03.000,2005-08-07 06:19:03.000
9868,378,26451,1,2.99,59,1,2005-07-31 13:20:08.000,2005-08-01 18:17:08.000
3788,379,26452,1,4.99,300,2,2005-07-06 14:02:02.000,2005-07-10 18:24:02.000
4740,379,26453,2,2.99,561,1,2005-07-08 13:30:35.000,2005-07-14 18:43:35.000
5402,379,26454,1,4.99,972,2,2005-07-09 20:01:58.000,2005-07-10 14:07:58.000
6235,379,26455,1,7.99,583,2,2005-07-11 14:17:51.000,2005-07-17 11:14:51.000
7041,379,26456,2,4.99,915,2,2005-07-27 03:18:32.000,2005-07-30 06:40:32.000
10041,379,26457,1,4.99,657,1,2005-07-31 19:01:02.000,2005-08-07 21:32:02.000
3637,380,26458,1,2.99,837,2,2005-07-06 07:06:31.000,2005-07-10 02:11:31.000
3688,380,26459,1,4.99,245,1,2005-07-06 09:41:53.000,2005-07-14 10:30:53.000
4675,380,26460,1,2.99,288,2,2005-07-08 10:24:22.000,2005-07-14 11:09:22.000
4706,380,26461,2,4.99,552,2,2005-07-08 11:51:41.000,2005-07-17 12:58:41.000
5339,380,26462,2,0.99,153,1,2005-07-09 17:09:17.000,2005-07-10 21:07:17.000
7021,380,26463,2,8.99,590,2,2005-07-27 02:26:38.000,2005-08-05 01:18:38.000
7167,380,26464,2,2.99,54,1,2005-07-27 07:37:26.000,2005-08-03 06:39:26.000
7435,380,26465,2,0.99,345,2,2005-07-27 17:38:44.000,2005-07-30 16:57:44.000
7443,380,26466,2,2.99,154,1,2005-07-27 17:47:43.000,2005-07-29 13:15:43.000
7773,380,26467,1,2.99,900,2,2005-07-28 07:02:17.000,2005-07-30 04:16:17.000
7974,380,26468,1,3.99,533,1,2005-07-28 14:11:57.000,2005-08-02 19:25:57.000
9056,380,26469,1,0.99,951,2,2005-07-30 07:13:20.000,2005-08-03 07:36:20.000
9261,380,26470,1,6.99,82,1,2005-07-30 14:39:35.000,2005-08-08 11:26:35.000
9710,380,26471,1,10.99,764,1,2005-07-31 08:05:31.000,2005-08-09 03:29:31.000
3812,381,26472,2,0.99,981,1,2005-07-06 15:22:19.000,2005-07-08 13:04:19.000
3970,381,26473,2,2.99,153,1,2005-07-06 22:48:17.000,2005-07-15 19:07:17.000
4735,381,26474,1,0.99,942,1,2005-07-08 13:12:27.000,2005-07-13 10:06:27.000
5689,381,26475,2,0.99,377,1,2005-07-10 09:24:17.000,2005-07-15 05:36:17.000
6116,381,26476,2,2.99,55,2,2005-07-11 07:37:38.000,2005-07-14 11:53:38.000
6451,381,26477,2,4.99,226,2,2005-07-12 00:52:19.000,2005-07-16 21:30:19.000
6778,381,26478,2,2.99,983,1,2005-07-12 16:06:00.000,2005-07-14 21:57:00.000
7375,381,26479,1,2.99,651,1,2005-07-27 15:22:33.000,2005-08-01 20:06:33.000
7645,381,26480,1,2.99,181,2,2005-07-28 01:27:42.000,2005-08-03 07:16:42.000
8688,381,26481,2,0.99,489,1,2005-07-29 16:31:32.000,2005-07-30 12:39:32.000
9144,381,26482,2,0.99,157,2,2005-07-30 10:22:15.000,2005-08-05 08:14:15.000
9173,381,26483,2,4.99,456,2,2005-07-30 11:40:10.000,2005-08-04 05:40:10.000
9822,381,26484,1,2.99,540,1,2005-07-31 11:48:25.000,2005-08-05 15:52:25.000
10033,381,26485,2,4.99,979,1,2005-07-31 18:44:29.000,2005-08-04 19:52:29.000
3480,382,26486,2,3.99,326,2,2005-07-05 23:11:43.000,2005-07-12 02:01:43.000
4351,382,26487,2,4.99,780,2,2005-07-07 19:04:24.000,2005-07-14 00:03:24.000
5004,382,26488,1,4.99,578,2,2005-07-09 01:20:50.000,2005-07-09 19:56:50.000
5816,382,26489,1,0.99,379,2,2005-07-10 15:48:47.000,2005-07-13 11:51:47.000
7625,382,26490,2,0.99,687,2,2005-07-28 00:47:56.000,2005-08-02 23:34:56.000
8777,382,26491,2,0.99,538,2,2005-07-29 20:10:21.000,2005-07-30 20:32:21.000
8871,382,26492,1,9.99,989,2,2005-07-30 00:12:41.000,2005-08-08 03:53:41.000
8993,382,26493,1,4.99,412,1,2005-07-30 04:51:25.000,2005-08-01 01:04:25.000
9067,382,26494,1,6.99,791,2,2005-07-30 07:31:01.000,2005-08-04 11:44:01.000
9555,382,26495,2,0.99,457,2,2005-07-31 02:11:16.000,2005-08-03 06:58:16.000
4747,383,26496,2,5.99,859,2,2005-07-08 13:53:01.000,2005-07-12 17:10:01.000
6091,383,26497,2,4.99,127,1,2005-07-11 05:49:18.000,2005-07-15 07:26:18.000
6244,383,26498,2,0.99,341,2,2005-07-11 14:53:38.000,2005-07-12 16:42:38.000
6775,383,26499,1,4.99,639,2,2005-07-12 16:01:44.000,2005-07-19 14:11:44.000
7367,383,26500,1,3.99,378,1,2005-07-27 15:05:45.000,2005-08-02 13:46:45.000
8367,383,26501,2,2.99,993,2,2005-07-29 05:11:19.000,2005-08-02 00:35:19.000
8635,383,26502,1,0.99,636,1,2005-07-29 14:22:48.000,2005-08-01 11:59:48.000
9653,383,26503,1,0.99,317,2,2005-07-31 05:55:38.000,2005-08-03 09:35:38.000
9678,383,26504,1,0.99,752,2,2005-07-31 06:40:47.000,2005-08-02 00:57:47.000
4424,384,26505,2,0.99,143,1,2005-07-07 22:14:43.000,2005-07-11 01:17:43.000
5250,384,26506,2,0.99,467,2,2005-07-09 13:35:32.000,2005-07-13 12:19:32.000
5608,384,26507,1,4.99,843,2,2005-07-10 05:08:26.000,2005-07-10 23:24:26.000
5797,384,26508,2,4.99,409,2,2005-07-10 14:43:52.000,2005-07-13 16:12:52.000
5966,384,26509,2,2.99,450,2,2005-07-10 23:59:27.000,2005-07-14 23:38:27.000
6387,384,26510,2,0.99,376,2,2005-07-11 22:15:56.000,2005-07-14 20:20:56.000
7799,384,26511,2,0.99,467,2,2005-07-28 07:42:09.000,2005-08-02 10:02:09.000
8445,384,26512,1,1.99,613,1,2005-07-29 07:37:48.000,2005-08-04 10:43:48.000
3878,385,26513,2,8.99,876,1,2005-07-06 18:27:09.000,2005-07-15 20:13:09.000
3953,385,26514,2,0.99,848,1,2005-07-06 21:54:55.000,2005-07-09 18:52:55.000
4714,385,26515,1,6.99,420,1,2005-07-08 12:12:48.000,2005-07-17 08:43:48.000
5783,385,26516,1,2.99,733,1,2005-07-10 13:55:33.000,2005-07-16 12:13:33.000
6445,385,26517,1,4.99,127,1,2005-07-12 00:37:02.000,2005-07-17 22:05:02.000
6933,385,26518,2,4.99,294,2,2005-07-26 23:09:23.000,2005-07-31 20:50:23.000
7776,385,26519,2,0.99,906,2,2005-07-28 07:04:36.000,2005-08-01 09:32:36.000
8346,385,26520,1,2.99,542,1,2005-07-29 04:48:22.000,2005-08-01 04:22:22.000
8518,385,26521,1,2.99,502,1,2005-07-29 10:05:27.000,2005-08-02 05:39:27.000
9570,385,26522,1,2.99,129,2,2005-07-31 02:40:37.000,2005-08-01 01:59:37.000
9704,385,26523,1,4.99,307,1,2005-07-31 07:39:32.000,2005-08-06 01:50:32.000
3783,386,26524,2,6.99,510,1,2005-07-06 13:57:31.000,2005-07-14 10:44:31.000
4189,386,26525,1,8.99,327,1,2005-07-07 10:51:07.000,2005-07-14 14:46:07.000
5524,386,26526,1,0.99,786,1,2005-07-10 01:49:24.000,2005-07-14 22:55:24.000
5953,386,26527,1,2.99,220,2,2005-07-10 23:21:35.000,2005-07-14 20:48:35.000
6037,386,26528,1,4.99,411,1,2005-07-11 03:06:54.000,2005-07-12 22:46:54.000
6222,386,26529,1,2.99,448,2,2005-07-11 13:25:49.000,2005-07-13 14:32:49.000
6261,386,26530,2,2.99,152,1,2005-07-11 15:28:34.000,2005-07-14 17:54:34.000
6324,386,26531,1,3.99,142,1,2005-07-11 19:02:34.000,2005-07-17 15:57:34.000
6715,386,26532,2,4.99,139,2,2005-07-12 13:32:28.000,2005-07-15 17:01:28.000
8340,386,26533,2,4.99,341,1,2005-07-29 04:41:44.000,2005-08-07 10:33:44.000
8751,386,26534,1,2.99,760,1,2005-07-29 19:14:39.000,2005-07-31 23:11:39.000
9602,386,26535,2,0.99,697,1,2005-07-31 03:42:51.000,2005-08-01 08:39:51.000
9686,386,26536,1,5.99,838,1,2005-07-31 06:50:06.000,2005-08-06 08:41:06.000
6216,387,26537,2,4.99,781,2,2005-07-11 12:57:05.000,2005-07-13 12:31:05.000
6456,387,26538,2,6.99,57,2,2005-07-12 01:05:11.000,2005-07-20 23:26:11.000
6517,387,26539,1,5.99,42,2,2005-07-12 03:52:39.000,2005-07-20 08:00:39.000
7497,387,26540,1,0.99,64,2,2005-07-27 20:05:27.000,2005-07-30 22:47:27.000
8090,387,26541,1,2.99,295,1,2005-07-28 18:27:29.000,2005-08-02 14:08:29.000
4947,388,26542,2,5.99,852,1,2005-07-08 22:49:37.000,2005-07-17 21:03:37.000
5899,388,26543,2,2.99,305,1,2005-07-10 20:21:52.000,2005-07-13 00:46:52.000
6321,388,26544,2,2.99,582,2,2005-07-11 18:51:02.000,2005-07-14 20:57:02.000
6452,388,26545,1,2.99,22,1,2005-07-12 00:57:31.000,2005-07-14 20:41:31.000
7985,388,26546,2,5.99,876,1,2005-07-28 14:29:01.000,2005-08-03 17:20:01.000
8456,388,26547,2,3.99,146,1,2005-07-29 07:58:31.000,2005-08-05 07:17:31.000
9213,388,26548,2,0.99,40,2,2005-07-30 13:07:11.000,2005-08-01 15:30:11.000
9368,388,26549,2,2.99,664,2,2005-07-30 18:50:53.000,2005-08-05 17:56:53.000
9840,388,26550,2,2.99,80,1,2005-07-31 12:23:18.000,2005-08-06 15:59:18.000
9940,388,26551,2,0.99,866,2,2005-07-31 15:29:06.000,2005-08-06 14:26:06.000
10044,388,26552,2,2.99,735,2,2005-07-31 19:02:33.000,2005-08-05 13:24:33.000
3527,389,26553,2,0.99,990,2,2005-07-06 01:11:08.000,2005-07-08 01:21:08.000
4443,389,26554,1,6.99,15,1,2005-07-07 23:05:53.000,2005-07-16 01:46:53.000
5249,389,26555,1,0.99,424,2,2005-07-09 13:33:53.000,2005-07-11 12:55:53.000
5626,389,26556,2,3.99,665,1,2005-07-10 05:49:35.000,2005-07-15 08:05:35.000
6104,389,26557,2,2.99,773,1,2005-07-11 07:01:35.000,2005-07-17 02:29:35.000
6600,389,26558,1,3.99,730,1,2005-07-12 07:41:48.000,2005-07-18 12:36:48.000
7029,389,26559,1,4.99,627,2,2005-07-27 02:57:43.000,2005-07-30 08:24:43.000
7896,389,26560,1,8.99,778,1,2005-07-28 11:00:58.000,2005-08-04 14:30:58.000
7977,389,26561,2,4.99,694,1,2005-07-28 14:15:54.000,2005-08-01 18:58:54.000
8338,389,26562,1,6.99,488,2,2005-07-29 04:40:39.000,2005-08-07 04:40:39.000
8887,389,26563,1,4.99,895,2,2005-07-30 00:36:54.000,2005-08-04 19:07:54.000
10217,389,26564,1,4.99,266,1,2005-08-01 01:07:27.000,2005-08-09 00:42:27.000
3999,390,26565,1,2.99,154,2,2005-07-06 23:50:54.000,2005-07-09 22:09:54.000
4022,390,26566,1,4.99,854,2,2005-07-07 01:50:06.000,2005-07-09 21:47:06.000
4191,390,26567,2,3.99,542,1,2005-07-07 10:56:14.000,2005-07-11 09:56:14.000
4310,390,26568,2,2.99,841,2,2005-07-07 17:30:56.000,2005-07-12 13:19:56.000
4968,390,26569,1,5.99,704,2,2005-07-08 23:49:19.000,2005-07-14 02:46:19.000
6215,390,26570,1,4.99,71,2,2005-07-11 12:52:36.000,2005-07-12 08:33:36.000
6430,390,26571,1,0.99,39,2,2005-07-12 00:03:34.000,2005-07-15 03:11:34.000
7515,390,26572,2,3.99,269,2,2005-07-27 20:52:37.000,2005-08-02 20:17:37.000
7595,390,26573,1,5.99,939,2,2005-07-27 23:32:23.000,2005-08-03 05:28:23.000
